DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SI,2018,8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SI,2019,7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SI,2020,4.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SI,2021,5.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2011,7.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2012,18.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2013,10.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2014,7.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2015,2.9,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2016,3.9,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2017,9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2018,15.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2019,22.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,SK,2020,15.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2011,5.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2012,2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2013,3.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2014,6.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2015,4.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2016,4.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2017,3.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2018,8.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2019,3.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,TR,2020,4.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2011,2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2012,5.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2013,4.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2014,4.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2015,4.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2016,3.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2017,4.4,b
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,UK,2018,3.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,B_VB,PC,XK,2018,8.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AL,2017,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AL,2018,0,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AL,2019,39.7,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AL,2020,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2011,20.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2012,18.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2013,24.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2014,19.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2015,19.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2016,17.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2017,17.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2018,16.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2019,19.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2020,16.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,AT,2021,20.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2011,16,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2012,15,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2013,16.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2014,12.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2015,13.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2016,13.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2017,17,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2018,14.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2019,15.3,b
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2020,14.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BE,2021,13.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2011,24.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2012,28,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2013,32.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2014,28.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2015,20.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2016,26.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2017,16.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2018,19.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2019,16.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2020,10.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,BG,2021,29.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2011,16.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2012,15.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2013,14.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2014,18,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2015,15.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2016,19.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2017,17.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2018,15.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2019,15.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CH,2020,13.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2011,8.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2012,7.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2013,9.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2014,9.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2015,8.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2016,9.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2017,10.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2018,11,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2019,10.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2020,8.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CY,2021,9.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2011,13.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2012,15,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2013,8.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2014,11,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2015,17.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2016,15.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2017,12.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2018,13.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2019,9.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2020,15,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,CZ,2021,22.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2011,20.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2012,19,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2013,22,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2014,24.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2015,23.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2016,19.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2017,22.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2018,24.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2019,21,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2020,18.8,b
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DE,2021,19.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2011,15.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2012,20.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2013,19.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2014,20.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2015,15.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2016,14.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2017,21.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2018,19.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2019,17.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2020,13,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,DK,2021,14.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2011,16.9,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2012,15.7,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2013,19,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2014,19.5,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2015,20.6,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2016,18.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2017,18.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2018,19.2,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2019,18.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2020,17.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA,2021,19,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2011,17.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2012,16.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2013,19.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2014,19.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2015,20.6,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2016,18.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2017,18.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2018,19.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2019,18.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA18,2020,17.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2011,17.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2012,16.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2013,19.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2014,19.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2015,20.6,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2016,18.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2017,18.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2018,19.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2019,18.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2020,17.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EA19,2021,19,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2011,45.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2012,40.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2013,41.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2014,42.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2015,44.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2016,45.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2017,42.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2018,42.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2019,40.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2020,41.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EE,2021,42.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2011,6.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2012,4.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2013,5.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2014,7.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2015,9.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2016,10.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2017,10.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2018,9.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2019,8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2020,8.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EL,2021,6.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2011,9.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2012,12.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2013,17.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2014,15.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2015,19.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2016,15.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2017,16.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2018,15.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2019,13.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2020,18.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,ES,2021,19.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2011,16.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2012,15.4,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2013,18.2,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2014,18.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2015,19.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2016,17.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2017,17.7,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2018,18.2,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU,2019,17.4,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2011,16.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2012,15.4,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2013,18.2,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2014,18.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2015,19.3,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2016,17.1,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2017,17.7,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2018,18.2,e
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,FAIR,PC,EU27_2007,2019,17.4,e
